id;value
Região 07;431247
Região 07;431306
Região 07;431340
Região 07;431480
Região 07;431514
Região 07;431695
Região 07;431848
Região 07;431870
Região 07;431990
Região 08;430165
Região 08;430265
Região 08;430460
Região 08;430468
Região 08;430770
Região 08;430955
Região 08;431179
Região 08;431240
Região 08;431337
Região 08;431403
Região 08;431650
Região 08;431861
Região 08;431935
Região 08;431950
Região 08;432000
Região 08;432085
Região 08;432200
Região 08;432225
Região 09;430085
Região 09;430110
Região 09;430175
Região 09;430190
Região 09;430270
Região 09;430350
Região 09;430517
Região 09;430535
Região 09;430544
Região 09;430650
Região 09;430676
Região 09;430880
Região 09;430930
Região 09;431198
Região 09;431225
Região 09;431840
Região 09;432035
Região 09;432055
Região 09;432110
Região 10;430060
Região 10;430310
Região 10;430905
Região 10;430920
Região 10;431490
Região 10;432300
Região 11;430250
Região 11;430330
Região 11;430520
Região 11;430635
Região 11;430693
Região 11;430783
Região 11;430865
Região 11;430950
Região 11;431217
Região 11;431455
Região 11;431510
Região 11;431595
Região 11;431630
Região 11;431647
Região 11;431750
Região 11;431770
Região 11;431800
Região 11;431890
Região 11;431915
Região 11;431920
Região 11;431937
Região 11;432057
Região 11;432234
Região 11;432375
Região 12;430222
Região 12;430223
Região 12;430560
Região 12;430610
Região 12;430845
Região 12;431000
Região 12;431087
Região 12;431535
Região 12;431643
Região 12;431645
Região 12;431670
Região 12;432030
Região 12;432220
Região 13;430020
Região 13;430150
Região 13;430258
Região 13;430400
Região 13;430500
Região 13;430540
Região 13;430570
Região 13;430587
Região 13;430600
Região 13;430970
Região 13;431020
Região 13;431041
Região 13;431115
Região 13;431333
Região 13;431390
Região 13;431430
Região 13;431780
Região 13;431910
Região 13;431973
Região 13;432023
Região 14;430030
Região 14;430045
Região 14;430220
Região 14;430370
Região 14;430430
Região 14;430673
Região 14;430900
Região 14;430960
Região 14;431040
Região 14;431301
Região 14;431342
Região 14;431500
Região 14;431505
Região 14;431507
Região 14;431720
Região 14;431790
Região 14;431849
Região 14;431930
Região 14;432032
Região 14;432180
Região 14;432210
Região 14;432230
Região 15;430050
Região 15;430064
Região 15;430185
Região 15;430215
Região 15;430237
Região 15;430260
Região 15;430340
Região 15;430515
Região 15;430590
Região 15;430607
Região 15;430632
Região 15;430642
Região 15;430730
Região 15;430745
Região 15;430850
Região 15;431050
Região 15;431085
Região 15;431142
Região 15;431160
Região 15;431230
Região 15;431344
Região 15;431349
Região 15;431370
Região 15;431380
Região 15;431445
Região 15;431449
Região 15;431470
Região 15;431540
Região 15;431590
Região 15;431642
Região 15;431845
Região 15;431936
Região 15;432020
Região 15;432132
Região 15;432140
Região 15;432147
Região 15;432190
Região 15;432310
Região 15;432350
Região 15;432370
Região 16;430090
Região 16;430155
Região 16;430170
Região 16;430192
Região 16;430205
Região 16;430380
Região 16;430485
Região 16;430511
Região 16;430537
Região 16;430613
Região 16;430695
Região 16;430697
Região 16;430700
Região 16;430720
Região 16;430755
Região 16;430805
Região 16;430825
Região 16;430870
Região 16;430890
Região 16;431046
Região 16;431070
Região 16;431090
Região 16;431190
Região 16;431200
Região 16;431270
Região 16;431413
Região 16;431478
Região 16;431531
Região 16;431555
Região 16;431970
Região 16;432060
Região 16;432163
Região 16;432290
Região 17;430355
Região 17;430490
Região 17;430550
Região 17;430597
Região 17;430630
Região 17;430705
Região 17;430885
Região 17;431180
Região 17;431213
Região 17;431235
Região 17;431262
Região 17;431267
Região 17;431275
Região 17;431410
Região 17;431477
Região 17;431755
Região 17;431805
Região 17;432040
Região 17;432050
Região 17;432255
Região 17;432340
Região 18;430005
Região 18;430066
Região 18;430180
Região 18;430320
Região 18;430462
Região 18;430495
Região 18;430980
Região 18;430990
Região 18;431130
Região 18;431170
Região 18;431220
Região 18;431360
Região 18;431660
Região 18;431673
Região 18;431795
Região 18;431842
Região 18;431860
Região 18;432090
Região 18;432218
Região 18;432335
Região 19;430055
Região 19;430140
Região 19;430200
Região 19;430410
Região 19;430750
Região 19;430830
Região 19;430995
Região 19;431057
Região 19;431125
Região 19;431242
Região 19;432080
Região 19;432100
Região 19;432146
Região 19;432215
Região 20;430047
Região 20;430195
Região 20;430470
Região 20;430530
Região 20;430580
Região 20;430585
Região 20;430692
Região 20;430912
Região 20;431127
Região 20;431265
Região 20;431295
Região 20;431346
Região 20;431610
Região 20;431620
Região 20;431775
Região 20;432010
Região 20;432185
Região 20;432195
Região 20;432320
Região 21;430063
Região 21;430107
Região 21;430130
Região 21;430450
Região 21;430466
Região 21;430512
Região 21;430543
Região 21;430605
Região 21;430710
Região 21;431100
Região 21;431245
Região 21;431417
Região 21;431420
Região 21;431440
Região 21;431450
Região 21;431460
Região 21;431560
Região 21;431700
Região 21;431730
Região 21;431850
Região 21;431880
Região 21;432232
Região 22;430003
Região 22;430160
Região 22;430435
Região 22;430660
Região 22;430965
Região 22;431150
Região 23;430440
Região 23;430510
Região 23;430910
Região 23;431164
Região 23;431320
Região 23;431442
Região 24;430230
Região 24;430367
Região 24;430740
Região 24;431112
Região 24;431237
Região 24;431261
Região 24;431446
Região 24;431862
Região 24;432250
Região 25;430210
Região 25;430225
Região 25;430480
Região 25;430593
Região 25;430595
Região 25;430786
Região 25;430860
Região 25;430925
Região 25;430940
Região 25;431238
Região 25;431280
Região 25;431290
Região 25;431330
Região 25;431400
Região 25;431454
Região 25;430145
Região 25;431453
Região 25;431517
Região 25;431725
Região 25;431844
Região 25;432235
Região 25;432280
Região 25;432330
Região 25;432360
Região 26;430057
Região 26;430080
Região 26;430235
Região 26;430790
Região 26;430810
Região 26;430820
Região 26;431043
Região 26;431308
Região 26;431335
Região 26;431900
Região 26;431975
Região 26;432254
Região 27;430120
Região 27;430280
Região 27;430300
Região 27;430513
Região 27;430690
Região 27;430781
Região 27;430975
Região 27;431123
Região 27;431339
Região 27;431406
Região 27;432026
Região 27;432070
Região 28;430420
Região 28;430915
Região 28;430957
Região 28;431215
Região 28;431395
Região 28;431407
Região 28;431570
Região 28;431680
Região 28;432067
Região 28;432252
Região 28;432253
Região 28;432260
Região 28;432270
Região 29;430070
Região 29;430100
Região 29;430245
Região 29;430461
Região 29;430469
Região 29;430583
Região 29;430620
Região 29;430645
Região 29;430675
Região 29;430680
Região 29;430843
Região 29;431030
Região 29;431140
Região 29;431205
Região 29;431260
Região 29;431300
Região 29;431513
Região 29;431515
Região 29;431520
Região 29;431545
Região 29;431580
Região 29;431675
Região 29;431846
Região 29;431971
Região 29;432045
Região 29;432162
Região 29;432285
Região 30;430240
Região 30;430558
Região 30;430780
Região 30;430807
Região 30;431036
Região 30;431415
Região 30;431475
Região 30;432130
Região 30;432145
Região 30;432377
Ignorado - RS;430000
Ignorado - RS;439999
Campo Grande;500025
Campo Grande;500070
Campo Grande;500110
Campo Grande;500150
Campo Grande;500210
Campo Grande;500215
Campo Grande;500220
Campo Grande;500260
Campo Grande;500270
Campo Grande;500280
Campo Grande;500295
Campo Grande;500310
Campo Grande;500325
Campo Grande;500330
Campo Grande;500348
Campo Grande;500390
Campo Grande;500410
Campo Grande;500490
Campo Grande;500500
Campo Grande;500540
Campo Grande;500560
Campo Grande;500580
Campo Grande;500600
Campo Grande;500627
Campo Grande;500640
Campo Grande;500690
Campo Grande;500710
Campo Grande;500730
Campo Grande;500740
Campo Grande;500750
Campo Grande;500769
Campo Grande;500790
Campo Grande;500793
Campo Grande;500800
Corumbá;500320
Corumbá;500520
Dourados;500060
Dourados;500080
Dourados;500085
Dourados;500090
Dourados;500124
Dourados;500200
Dourados;500240
Dourados;500315
Dourados;500345
Dourados;500350
Dourados;500370
Dourados;500375
Dourados;500380
Dourados;500400
Dourados;500430
Dourados;500450
Dourados;500460
Dourados;500470
Dourados;500480
Dourados;500510
Dourados;500515
Dourados;500525
Dourados;500568
Dourados;500570
Dourados;500620
Dourados;500625
Dourados;500635
Dourados;500660
Dourados;500720
Dourados;500770
Dourados;500795
Dourados;500797
Dourados;500840
Três Lagoas;500020
Três Lagoas;500100
Três Lagoas;500190
Três Lagoas;500230
Três Lagoas;500290
Três Lagoas;500440
Três Lagoas;500630
Três Lagoas;500755
Três Lagoas;500780
Três Lagoas;500830
Ignorado - MS;500000
Ignorado - MS;509999
Alto Tapajós;510025
Alto Tapajós;510080
Alto Tapajós;510279
Alto Tapajós;510615
Alto Tapajós;510629
Alto Tapajós;510895
Baixada Cuiabana;510010
Baixada Cuiabana;510160
Baixada Cuiabana;510300
Baixada Cuiabana;510340
Baixada Cuiabana;510490
Baixada Cuiabana;510610
Baixada Cuiabana;510620
Baixada Cuiabana;510645
Baixada Cuiabana;510650
Baixada Cuiabana;510780
Baixada Cuiabana;510840
Baixo Araguaia;510269
Baixo Araguaia;510335
Baixo Araguaia;510677
Baixo Araguaia;510735
Baixo Araguaia;510774
Baixo Araguaia;510777
Baixo Araguaia;510860
Centro Norte;510050
Centro Norte;510350
Centro Norte;510590
Centro Norte;510600
Centro Norte;510730
Centro Norte;510770
Centro Norte;510890
Garças Araguaia;510100
Garças Araguaia;510180
Garças Araguaia;510260
Garças Araguaia;510390
Garças Araguaia;510625
Garças Araguaia;510628
Garças Araguaia;510665
Garças Araguaia;510670
Garças Araguaia;510719
Garças Araguaia;510820
Médio Araguaia;510020
Médio Araguaia;510185
Médio Araguaia;510270
Médio Araguaia;510310
Médio Araguaia;510385
Médio Araguaia;510617
Médio Araguaia;510706
Médio Araguaia;510718
Médio N. Matogrossense;510130
Médio N. Matogrossense;510170
Médio N. Matogrossense;510263
Médio N. Matogrossense;510345
Médio N. Matogrossense;510623
Médio N. Matogrossense;510685
Médio N. Matogrossense;510726
Médio N. Matogrossense;510787
Médio N. Matogrossense;510795
Médio N. Matogrossense;510885
Noroeste Matogrossense;510140
Noroeste Matogrossense;510190
Noroeste Matogrossense;510285
Noroeste Matogrossense;510325
Noroeste Matogrossense;510337
Noroeste Matogrossense;510515
Noroeste Matogrossense;510517
Norte Araguaia Karajá;510035
Norte Araguaia Karajá;510530
Norte Araguaia Karajá;510631
Norte Araguaia Karajá;510785
Norte Araguaia Karajá;510788
Norte Matogrossense;510320
Norte Matogrossense;510455
Norte Matogrossense;510558
Norte Matogrossense;510619
Norte Matogrossense;510621
Norte Matogrossense;510880
Oeste Matogrossense;510125
Oeste Matogrossense;510250
Oeste Matogrossense;510343
Oeste Matogrossense;510395
Oeste Matogrossense;510450
Oeste Matogrossense;510523
Oeste Matogrossense;510562
Oeste Matogrossense;510682
Oeste Matogrossense;510710
Oeste Matogrossense;510715
Oeste Matogrossense;510720
Oeste Matogrossense;510775
Sudoeste Matogrossense;510268
Sudoeste Matogrossense;510330
Sudoeste Matogrossense;510336
Sudoeste Matogrossense;510380
Sudoeste Matogrossense;510500
Sudoeste Matogrossense;510550
Sudoeste Matogrossense;510618
Sudoeste Matogrossense;510675
Sudoeste Matogrossense;510757
Sudoeste Matogrossense;510835
Sul Matogrossense;510030
Sul Matogrossense;510040
Sul Matogrossense;510060
Sul Matogrossense;510120
Sul Matogrossense;510267
Sul Matogrossense;510360
Sul Matogrossense;510420
Sul Matogrossense;510460
Sul Matogrossense;510480
Sul Matogrossense;510520
Sul Matogrossense;510630
Sul Matogrossense;510637
Sul Matogrossense;510700
Sul Matogrossense;510704
Sul Matogrossense;510729
Sul Matogrossense;510740
Sul Matogrossense;510760
Sul Matogrossense;510779
Sul Matogrossense;510810
Teles Pires;510305
Teles Pires;510370
Teles Pires;510452
Teles Pires;510454
Teles Pires;510445
Teles Pires;510525
Teles Pires;510622
Teles Pires;510624
Teles Pires;510724
Teles Pires;510776
Teles Pires;510790
Teles Pires;510792
Teles Pires;510800
Teles Pires;510830
Teles Pires;510850
Vale do Peixoto;510410
Vale do Peixoto;510560
Vale do Peixoto;510626
Vale do Peixoto;510642
Vale do Peixoto;510805
Vale dos Arinos;510510
Vale dos Arinos;510627
Vale dos Arinos;510680
Vale dos Arinos;510794
Ignorado - MT;510000
Ignorado - MT;519999
Central;520005
Central;520130
Central;520160
Central;520280
Central;520360
Central;520460
Central;520520
Central;520680
Central;520870
Central;528707
Central;520880
Central;520920
Central;521000
Central;521056
Central;521140
Central;521205
Central;521440
Central;521450
Central;521500
Central;521540
Central;521680
Central;521910
Central;521950
Central;521973
Central;521990
Central;522100
Central;522140
Centro Sul;520140
Centro Sul;520180
Centro Sul;520330
Centro Sul;520355
Centro Sul;520455
Centro Sul;520545
Centro Sul;520630
Centro Sul;520650
Centro Sul;520735
Centro Sul;520740
Centro Sul;520970
Centro Sul;520995
Centro Sul;521170
Centro Sul;521230
Centro Sul;521260
Centro Sul;521530
Centro Sul;521710
Centro Sul;521770
Centro Sul;521839
Centro Sul;522026
Centro Sul;522045
Centro Sul;522060
Centro Sul;522190
Centro Sul;522200
Centro Sul;522205
Entorno Norte;520017
Entorno Norte;520060
Entorno Norte;520400
Entorno Norte;520790
Entorno Norte;520800
Entorno Norte;521760
Entorno Norte;522000
Entorno Norte;522220
Entorno Sul;520025
Entorno Sul;520549
Entorno Sul;520620
Entorno Sul;521250
Entorno Sul;521523
Entorno Sul;521975
Entorno Sul;522185
Estrada de Ferro;520120
Estrada de Ferro;520450
Estrada de Ferro;520480
Estrada de Ferro;520510
Estrada de Ferro;520590
Estrada de Ferro;520660
Estrada de Ferro;520690
Estrada de Ferro;520850
Estrada de Ferro;521010
Estrada de Ferro;521290
Estrada de Ferro;521480
Estrada de Ferro;521550
Estrada de Ferro;521580
Estrada de Ferro;521740
Estrada de Ferro;521878
Estrada de Ferro;521920
Estrada de Ferro;522130
Estrada de Ferro;522180
Nordeste I;520490
Nordeste I;520530
Nordeste I;520830
Nordeste I;521350
Nordeste I;522108
Nordeste II;520080
Nordeste II;520396
Nordeste II;520670
Nordeste II;520940
Nordeste II;520990
Nordeste II;521270
Nordeste II;521490
Nordeste II;521830
Nordeste II;521980
Nordeste II;522068
Nordeste II;522070
Norte;520357
Norte;520465
Norte;520750
Norte;520810
Norte;521308
Norte;521377
Norte;521405
Norte;521410
Norte;521525
Norte;521800
Norte;521960
Norte;522020
Norte;522145
Oeste I;520090
Oeste I;520170
Oeste I;520235
Oeste I;520310
Oeste I;520340
Oeste I;520710
Oeste I;520760
Oeste I;521020
Oeste I;521030
Oeste I;521160
Oeste I;521200
Oeste I;521340
Oeste I;521370
Oeste I;521520
Oeste I;521565
Oeste I;521720
Oeste II;520015
Oeste II;520260
Oeste II;520393
Oeste II;520420
Oeste II;520570
Oeste II;520780
Oeste II;521570
Oeste II;521590
Oeste II;521640
Oeste II;521900
Oeste II;522005
Oeste II;522010
Oeste II;522150
Pirineus;520010
Pirineus;520030
Pirineus;520110
Pirineus;520485
Pirineus;520551
Pirineus;520580
Pirineus;520815
Pirineus;520840
Pirineus;521305
Pirineus;521560
Pirineus;521730
Pirineus;522119
Rio Vermelho;520085
Rio Vermelho;520215
Rio Vermelho;520250
Rio Vermelho;520380
Rio Vermelho;520753
Rio Vermelho;520890
Rio Vermelho;520929
Rio Vermelho;520960
Rio Vermelho;521040
Rio Vermelho;521100
Rio Vermelho;521120
Rio Vermelho;521220
Rio Vermelho;521295
Rio Vermelho;521390
Rio Vermelho;521400
Rio Vermelho;521483
Rio Vermelho;521925
São Patrício;520320
São Patrício;520495
São Patrício;520500
São Patrício;520540
São Patrício;520640
São Patrício;520860
São Patrício;520945
São Patrício;521015
São Patrício;521060
São Patrício;521090
São Patrício;521180
São Patrício;521385
São Patrício;521470
São Patrício;521486
São Patrício;521690
São Patrício;521860
São Patrício;521870
São Patrício;521890
São Patrício;521935
São Patrício;521945
São Patrício;521970
São Patrício;522015
São Patrício;522028
São Patrício;522157
São Patrício;522170
São Patrício;522230
Serra da Mesa;520055
Serra da Mesa;520082
Serra da Mesa;520470
Serra da Mesa;520552
Serra da Mesa;520980
Serra da Mesa;521280
Serra da Mesa;521460
Serra da Mesa;521487
Serra da Mesa;522160
Sudoeste I;520013
Sudoeste I;520145
Sudoeste I;520410
Sudoeste I;520430
Sudoeste I;520505
Sudoeste I;521080
Sudoeste I;521130
Sudoeste I;521225
Sudoeste I;521300
Sudoeste I;521375
Sudoeste I;521630
Sudoeste I;521805
Sudoeste I;521850
Sudoeste I;521880
Sudoeste I;521930
Sudoeste I;521971
Sudoeste I;522040
Sudoeste I;522155
Sudoeste II;520150
Sudoeste II;520440
Sudoeste II;520547
Sudoeste II;520725
Sudoeste II;521190
Sudoeste II;521310
Sudoeste II;521645
Sudoeste II;521810
Sudoeste II;521940
Sudoeste II;522050
Sul;520020
Sul;520050
Sul;520350
Sul;520390
Sul;520425
Sul;520910
Sul;520915
Sul;520993
Sul;521150
Sul;521210
Sul;521380
Sul;521600
Transf p/Tocantins;520040
Transf p/Tocantins;520070
Transf p/Tocantins;520100
Transf p/Tocantins;520190
Transf p/Tocantins;520200
Transf p/Tocantins;520210
Transf p/Tocantins;520220
Transf p/Tocantins;520230
Transf p/Tocantins;520240
Transf p/Tocantins;520255
Transf p/Tocantins;520270
Transf p/Tocantins;520290
Transf p/Tocantins;520300
Transf p/Tocantins;520370
Transf p/Tocantins;520550
Transf p/Tocantins;520560
Transf p/Tocantins;520600
Transf p/Tocantins;520610
Transf p/Tocantins;520700
Transf p/Tocantins;520720
Transf p/Tocantins;520730
Transf p/Tocantins;520755
Transf p/Tocantins;520765
Transf p/Tocantins;520770
Transf p/Tocantins;520820
Transf p/Tocantins;520900
Transf p/Tocantins;520930
Transf p/Tocantins;520950
Transf p/Tocantins;521050
Transf p/Tocantins;521070
Transf p/Tocantins;521110
Transf p/Tocantins;521240
Transf p/Tocantins;521320
Transf p/Tocantins;521330
Transf p/Tocantins;521360
Transf p/Tocantins;521420
Transf p/Tocantins;521430
Transf p/Tocantins;521488
Transf p/Tocantins;521510
Transf p/Tocantins;521575
Transf p/Tocantins;521610
Transf p/Tocantins;521620
Transf p/Tocantins;521650
Transf p/Tocantins;521660
Transf p/Tocantins;521670
Transf p/Tocantins;521700
Transf p/Tocantins;521750
Transf p/Tocantins;521780
Transf p/Tocantins;521790
Transf p/Tocantins;521820
Transf p/Tocantins;521840
Transf p/Tocantins;521875
Transf p/Tocantins;522030
Transf p/Tocantins;522065
Transf p/Tocantins;522080
Transf p/Tocantins;522090
Transf p/Tocantins;522110
Transf p/Tocantins;522120
Transf p/Tocantins;522208
Transf p/Tocantins;522210
Ignorado - GO;520000
Ignorado - GO;529999
Distrito Federal;530010
Distrito Federal;530000
Distrito Federal;530001
Distrito Federal;530002
Distrito Federal;530003
Distrito Federal;530004
Distrito Federal;530005
Distrito Federal;530006
Distrito Federal;530007
Distrito Federal;530008
Distrito Federal;530009
Distrito Federal;530011
Ignorado/Exterior;000000
Ignorado/Exterior;000001
Ignorado/Exterior;009999
